"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"PAMPCA",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"Panc-AdenoCA",35,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"Panc-Endocrine",7,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PAST",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PB",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PEMESO",3,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PGNG",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PLEMESO",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PLLS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PLMESO",2,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PNET",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"POCA",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PTCLNOS",3,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"PUO",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"RAML",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"RCC",2,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"RCSNOS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SACA",2,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SARCL",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SARCNOS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SBWDNET",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SCCO",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SCLC",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SDCA",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SFTCNS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SNA",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SoftTissue-Leiomyo",11,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SoftTissue-Liposarc",8,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"STAS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"Stomach-AdenoCA",6,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"SYNS",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"THFO",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"Thy-AdenoCA",3,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"THYC",3,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"THYM",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"VMM",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"VSC",1,0,0,0.0140350877192982,"Macrophages","pos","Myeloid Cell Homeostasis","Myeloid Cell Homeostasis"
"ANSC",6,1,0.166666666666667,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Lung-AdenoCA",46,1,0.0217391304347826,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Breast-AdenoCA",129,1,0.00775193798449612,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ACBC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ACC",4,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ACRM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ACYC",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"AECA",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ALUCA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"APAD",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"APE",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ARMS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ASPS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ATRT",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"BA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"BCC",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"BLAD",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Bone-Osteosarc",4,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Breast-DCIS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Breast-LobularCA",8,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CACC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CCHM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CCS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CDRCC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Cervix-AdenoCA",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Cervix-SCC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CHDM",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CHOL",10,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CHS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CNS-GBM",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CNS-Oligo",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"COAD",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ColoRect-AdenoCA",72,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"COM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CSCC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"CSCLC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"DA",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ECAD",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"EMBC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"EPM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ES",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ESCC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Eso-AdenoCA",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"FIBS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"FIOS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"FL",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"GBC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"GEJ",7,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"GIST",4,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"GNG",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"GRCT",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"HGNEC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"HNMUCM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"IHCH",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"IMMC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Kidney-PapRCC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Liver-HCC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"LNET",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"LUACC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"LUNE",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Lung-SCC",5,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Lymph-BNHL",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Lymph-CLL",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MACR",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MDLC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MFH",6,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MLAV",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MNG",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MPE",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MPNST",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MRLS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MXOV",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"MYEC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"NPC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"NSCLC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"NSCLCPD",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"NSGCT",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"OCS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"ODGC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"OPHSC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"OUTT",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Ovary-AdenoCA",25,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PAMPCA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Panc-AdenoCA",35,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Panc-Endocrine",7,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PAST",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PB",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PEMESO",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PGNG",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PLEMESO",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PLLS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PLMESO",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PNET",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"POCA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Prost-AdenoCA",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PTCLNOS",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"PUO",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"RAML",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"RCC",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"RCSNOS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SACA",2,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SARCL",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SARCNOS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SBWDNET",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SCCO",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SCLC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SDCA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SFTCNS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Skin-Melanoma",17,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SNA",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SoftTissue-Leiomyo",11,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SoftTissue-Liposarc",8,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"STAS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Stomach-AdenoCA",6,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"SYNS",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"THFO",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Thy-AdenoCA",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"THYC",3,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"THYM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"Uterus-AdenoCA",11,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"VMM",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"VSC",1,0,0,0.00526315789473684,"Macrophages","pos","RHOH GTPase Cycle","RHOH GTPase Cycle"
"BLAD",1,1,1,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Cervix-SCC",1,1,1,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"OCS",1,1,1,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"PAMPCA",1,1,1,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"SARCL",1,1,1,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Cervix-AdenoCA",2,1,0.5,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Uterus-AdenoCA",11,4,0.363636363636364,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ANSC",6,2,0.333333333333333,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"APAD",3,1,0.333333333333333,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lymph-BNHL",3,1,0.333333333333333,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"MNG",3,1,0.333333333333333,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ACC",4,1,0.25,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lung-SCC",5,1,0.2,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Stomach-AdenoCA",6,1,0.166666666666667,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Ovary-AdenoCA",25,4,0.16,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"GEJ",7,1,0.142857142857143,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lung-AdenoCA",46,4,0.0869565217391304,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-AdenoCA",129,10,0.0775193798449612,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Skin-Melanoma",17,1,0.0588235294117647,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ColoRect-AdenoCA",72,4,0.0555555555555556,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Panc-AdenoCA",35,1,0.0285714285714286,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ACBC",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ACRM",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ACYC",3,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"AECA",2,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ALUCA",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"APE",2,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ARMS",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ASPS",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ATRT",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"BA",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"BCC",3,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Bone-Osteosarc",4,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-DCIS",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-LobularCA",8,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CACC",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CCHM",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CCS",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CDRCC",1,0,0,0.0754385964912281,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
