id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PTCH2	4	0.18236	0.35987	0.956623	6996	2	-0.83986	0.12663	0.23576	0.994589	4590	1	-0.83986
SCHIP1	4	0.18236	0.35987	0.956623	6997	2	-0.48478	0.089132	0.19248	0.968691	3845	1	-0.48478
ZNF335	4	0.18236	0.35987	0.956623	6998	1	0.067358	0.63971	0.65913	1.0	12234	1	0.067358
MAGED4B	4	0.18236	0.35987	0.956623	6999	2	0.4978	0.18174	0.2987	1.0	5665	2	0.4978
LBX2	4	0.18236	0.35987	0.956623	7000	2	0.012799	0.20886	0.32968	1.0	6190	2	0.012799
MROH6	4	0.18236	0.35987	0.956623	7001	2	-0.86879	0.54748	0.59779	1.0	11066	1	-0.86879
FIZ1	4	0.18239	0.35992	0.956623	7002	2	-1.1949	0.72408	0.72681	1.0	13560	1	-1.1949
FHDC1	4	0.18243	0.35997	0.956623	7003	2	-1.146	0.06996	0.15766	0.957689	3185	1	-1.146
VWC2	4	0.18265	0.3603	0.956623	7004	2	0.15263	0.13278	0.2428	0.996074	4719	2	0.15263
TMBIM6	4	0.18285	0.36058	0.956623	7005	2	-0.36766	0.6045	0.63448	1.0	11761	1	-0.36766
FAHD2B	4	0.18303	0.36083	0.956623	7006	2	-0.77479	0.13143	0.24126	0.99586	4687	2	-0.77479
MAN2C1	4	0.18323	0.3611	0.956623	7007	2	-0.90384	0.56553	0.60904	1.0	11279	1	-0.90384
SEC62	4	0.18356	0.36155	0.956623	7008	1	1.7776	0.10968	0.21638	0.985736	4250	2	1.7776
VPS33B	4	0.18356	0.36155	0.956623	7009	2	-0.27382	0.2224	0.34511	1.0	6452	2	-0.27382
BHLHE41	4	0.18356	0.36155	0.956623	7010	1	0.45797	0.23022	0.35393	1.0	6611	2	0.45797
PMF1-BGLAP	4	0.18356	0.36155	0.956623	7011	3	-1.0317	0.16204	0.27627	1.0	5295	1	-1.0317
EMC9	4	0.18356	0.36155	0.956623	7012	2	-0.42221	0.33916	0.47698	1.0	8818	2	-0.42221
DNAJC9	4	0.18356	0.36155	0.956623	7013	2	2.6206	0.037346	0.091872	0.89594	1982	2	2.6206
TRIM34	4	0.18361	0.36162	0.956623	7014	2	1.5976	0.038848	0.094936	0.899725	2040	2	1.5976
DENND6B	4	0.18367	0.36171	0.956623	7015	2	-1.1006	0.27438	0.40379	1.0	7484	1	-1.1006
C5orf30	4	0.18369	0.36174	0.956623	7016	3	-1.5532	0.77881	0.77898	1.0	14573	0	-1.5532
FBXO10	4	0.18375	0.36182	0.956623	7017	2	-1.4504	0.21508	0.33677	1.0	6300	1	-1.4504
UQCC1	4	0.18377	0.36185	0.956623	7018	2	0.55091	0.097375	0.20207	0.97543	4006	2	0.55091
RAPGEF1	4	0.18425	0.36256	0.956623	7019	3	-1.577	0.76933	0.76944	1.0	14402	0	-1.577
SUDS3	4	0.18427	0.36259	0.956623	7020	3	-0.69549	0.45887	0.5472	1.0	10110	1	-0.69549
OR10H5	4	0.18427	0.36259	0.956623	7021	2	0.97976	0.10964	0.21633	0.985736	4248	2	0.97976
CA14	4	0.18427	0.36259	0.956623	7022	3	-0.97537	0.91414	0.91445	1.0	17388	0	-0.97537
ZMYM6	4	0.18443	0.36281	0.956623	7023	2	-0.57974	0.24691	0.37273	1.0	6922	2	-0.57974
DCAF13	4	0.18453	0.36294	0.956623	7024	3	-1.3914	0.19749	0.31667	1.0	5957	1	-1.3914
WASF3	4	0.18458	0.36301	0.956623	7025	2	-0.89697	0.71777	0.72115	1.0	13457	1	-0.89697
NR4A1	4	0.18463	0.36308	0.956623	7026	3	-1.1214	0.72427	0.727	1.0	13566	1	-1.1214
HPS4	4	0.18472	0.36321	0.956623	7027	3	-0.94017	0.88585	0.88606	1.0	16787	0	-0.94017
SPDYE4	4	0.18481	0.36334	0.956623	7028	3	-1.5784	0.85459	0.85498	1.0	16123	0	-1.5784
KIF5C	4	0.18511	0.36375	0.956623	7029	2	-1.3396	0.79018	0.79043	1.0	14800	0	-1.3396
HEPH	4	0.18514	0.36381	0.956623	7030	2	-1.4035	0.66085	0.67477	1.0	12567	1	-1.4035
NLRP2	4	0.1852	0.36389	0.956623	7031	2	-0.90068	0.27623	0.40586	1.0	7518	1	-0.90068
BANK1	4	0.18524	0.36395	0.956623	7032	3	-1.5165	0.9291	0.92935	1.0	17688	0	-1.5165
FAM178B	4	0.1853	0.36403	0.956623	7033	3	-1.5967	0.32492	0.46096	1.0	8530	1	-1.5967
IL36A	4	0.18534	0.36408	0.956623	7034	2	-0.13863	0.25929	0.38668	1.0	7162	2	-0.13863
DNAH2	4	0.18534	0.36408	0.956623	7035	1	-0.42726	0.80248	0.80288	1.0	15058	0	-0.42726
HMGCR	4	0.18534	0.36408	0.956623	7036	3	-0.94905	0.79236	0.79264	1.0	14846	0	-0.94905
RARS2	4	0.18534	0.36408	0.956623	7037	3	-0.41033	0.30688	0.44052	1.0	8154	1	-0.41033
RNF182	4	0.18534	0.36408	0.956623	7038	1	1.4825	0.11918	0.22721	0.985766	4462	2	1.4825
NCAPD2	4	0.18534	0.36408	0.956623	7039	3	-0.86989	0.23319	0.35729	1.0	6673	1	-0.86989
NOP14	4	0.18534	0.36408	0.956623	7040	2	0.69485	0.20242	0.32236	1.0	6058	2	0.69485
ADAMTS3	4	0.18534	0.36408	0.956623	7041	3	-1.0835	0.86912	0.86943	1.0	16436	0	-1.0835
CCNB3	4	0.1854	0.36419	0.956623	7042	2	-1.403	0.8779	0.87818	1.0	16615	0	-1.403
NADSYN1	4	0.18542	0.36421	0.956623	7043	2	-1.1663	0.8701	0.87039	1.0	16452	0	-1.1663
VSIG8	4	0.1855	0.36432	0.956623	7044	2	-1.0248	0.70378	0.70917	1.0	13214	1	-1.0248
C4orf33	4	0.18554	0.36439	0.956623	7045	3	-1.3819	0.83971	0.84005	1.0	15804	0	-1.3819
C2CD4B	4	0.18556	0.36443	0.956623	7046	2	-0.95395	0.79977	0.80014	1.0	15004	0	-0.95395
GRAMD3	4	0.18591	0.36495	0.956623	7047	2	-0.92398	0.52814	0.58617	1.0	10846	1	-0.92398
HDAC10	4	0.186	0.36509	0.956623	7048	2	0.15516	0.038255	0.093726	0.899725	2013	2	0.15516
MYBPC2	4	0.18614	0.36529	0.956623	7049	2	-1.3382	0.095089	0.19942	0.97278	3968	1	-1.3382
MAP1B	4	0.18618	0.36533	0.956623	7050	3	-1.3663	0.30768	0.4414	1.0	8167	1	-1.3663
PMFBP1	4	0.18624	0.36542	0.956623	7051	2	-1.0932	0.75317	0.75361	1.0	14093	1	-1.0932
RPUSD4	4	0.18629	0.36548	0.956623	7052	3	-0.41033	0.47144	0.55408	1.0	10210	1	-0.41033
PALM2	4	0.18629	0.36548	0.956623	7053	2	-0.72206	0.82734	0.82767	1.0	15555	0	-0.72206
CBX1	4	0.18629	0.36548	0.956623	7054	2	-0.049812	0.26883	0.39744	1.0	7360	2	-0.049812
EIF1AX	4	0.18629	0.36548	0.956623	7055	2	0.15727	0.7094	0.71391	1.0	13312	1	0.15727
HLA-G	4	0.18662	0.36596	0.956623	7056	2	-1.4017	0.28715	0.41826	1.0	7748	1	-1.4017
SLC39A5	4	0.1867	0.36607	0.956623	7057	2	0.34556	0.117	0.22472	0.985766	4407	2	0.34556
PTMA	4	0.18675	0.36613	0.956623	7058	3	-1.0033	0.85466	0.85505	1.0	16126	0	-1.0033
THEMIS	4	0.18724	0.36683	0.956623	7059	3	-0.99233	0.88239	0.88269	1.0	16710	0	-0.99233
NDUFB5	4	0.18724	0.36683	0.956623	7060	2	0.26089	0.32265	0.45837	1.0	8480	2	0.26089
ODF3L1	4	0.18724	0.36683	0.956623	7061	2	0.51328	0.085008	0.18645	0.960853	3756	2	0.51328
CCNB1	4	0.18724	0.36683	0.956623	7062	1	5.0077	0.01214	0.037103	0.788882	910	3	5.0077
CBWD2	4	0.18724	0.36683	0.956623	7063	2	2.3222	0.012776	0.038523	0.791885	941	2	2.3222
IFNW1	4	0.18724	0.36683	0.956623	7064	2	2.7634	0.023981	0.063408	0.857428	1431	2	2.7634
PPAP2A	4	0.18749	0.36718	0.956623	7065	2	-0.81604	0.34158	0.47975	1.0	8875	1	-0.81604
LOC200726	4	0.18751	0.36722	0.956623	7066	2	-1.3431	0.78002	0.78023	1.0	14597	0	-1.3431
C10orf131	4	0.18755	0.36727	0.956623	7067	2	-0.3495	0.20914	0.32998	1.0	6193	1	-0.3495
ZNF486	4	0.18759	0.36733	0.956623	7068	2	-0.65446	0.28967	0.42116	1.0	7813	1	-0.65446
SMR3B	4	0.18773	0.36752	0.956623	7069	2	-1.1244	0.25172	0.3782	1.0	7016	1	-1.1244
SLC30A9	4	0.18783	0.36767	0.956623	7070	3	-1.6361	0.30403	0.43736	1.0	8100	1	-1.6361
IRX3	4	0.18799	0.36789	0.956623	7071	2	0.38196	0.025754	0.067244	0.860781	1512	2	0.38196
CD4	4	0.18801	0.36792	0.956623	7072	2	-1.4868	0.13799	0.2488	0.999979	4813	1	-1.4868
KHNYN	4	0.18823	0.36823	0.956623	7073	2	0.042087	0.14323	0.25485	1.0	4921	2	0.042087
AGO4	4	0.18829	0.36831	0.956623	7074	2	0.28888	0.11474	0.22214	0.985766	4354	2	0.28888
WDR60	4	0.18837	0.36841	0.956623	7075	2	-1.1184	0.40904	0.52137	1.0	9632	1	-1.1184
PQLC1	4	0.18847	0.36857	0.956623	7076	2	-1.2935	0.18021	0.29695	1.0	5641	1	-1.2935
HNRNPA1	4	0.18848	0.36858	0.956623	7077	1	8.0272	1.1419e-05	5.1898e-05	0.030453	33	3	8.0272
PTPN11	4	0.18848	0.36858	0.956623	7078	2	3.024	0.019674	0.053999	0.836121	1248	2	3.024
PRSS38	4	0.18848	0.36858	0.956623	7079	2	-0.68765	0.79741	0.79774	1.0	14959	0	-0.68765
AURKAIP1	4	0.18848	0.36858	0.956623	7080	2	0.15727	0.31073	0.44491	1.0	8240	1	0.15727
ADRA1D	4	0.18848	0.36858	0.956623	7081	2	-0.35468	0.31196	0.44634	1.0	8267	2	-0.35468
BAD	4	0.18848	0.36858	0.956623	7082	2	-0.90966	0.17635	0.29249	1.0	5564	1	-0.90966
DEFA1	4	0.18859	0.36875	0.956623	7083	2	-1.441	0.90822	0.90852	1.0	17242	0	-1.441
TRIM5	4	0.18891	0.36918	0.956623	7084	2	-0.81408	0.58459	0.62131	1.0	11514	1	-0.81408
RNF169	4	0.18895	0.36924	0.956623	7085	2	-1.3043	0.55746	0.60393	1.0	11184	1	-1.3043
DHRS1	4	0.18896	0.36926	0.956623	7086	1	-0.15067	0.28309	0.41365	1.0	7650	1	-0.15067
HMGXB3	4	0.18918	0.36956	0.956623	7087	2	-0.98738	0.053216	0.12442	0.929133	2592	1	-0.98738
ZNF614	4	0.18923	0.36962	0.956623	7088	1	0.45949	0.71472	0.71845	1.0	13409	1	0.45949
NBPF6	4	0.18927	0.36969	0.956623	7089	1	0.26872	0.18236	0.29943	1.0	5678	2	0.26872
KANSL2	4	0.18967	0.37026	0.956623	7090	2	0.23997	0.33428	0.47158	1.0	8712	2	0.23997
HLA-DMB	4	0.18967	0.37026	0.956623	7091	1	1.0257	0.14847	0.26091	1.0	5040	2	1.0257
SURF6	4	0.18967	0.37026	0.956623	7092	2	0.54697	0.23056	0.35433	1.0	6617	2	0.54697
SETD8	4	0.18967	0.37026	0.956623	7093	3	-0.41033	0.74597	0.74674	1.0	13968	1	-0.41033
ABT1	4	0.18967	0.37026	0.956623	7094	3	-0.41033	0.672	0.68333	1.0	12742	1	-0.41033
ARID3A	4	0.18967	0.37026	0.956623	7095	1	2.6184	0.030774	0.078099	0.872796	1732	3	2.6184
FOXO4	4	0.18967	0.37026	0.956623	7096	1	-0.59672	0.84565	0.84596	1.0	15939	0	-0.59672
SPANXA1	4	0.18988	0.37054	0.956623	7097	2	-1.0663	0.14831	0.26073	1.0	5037	1	-1.0663
ALDH1A3	4	0.18994	0.37062	0.956623	7098	2	-1.1664	0.35918	0.49704	1.0	9202	1	-1.1664
TNR	4	0.19006	0.37078	0.956623	7099	2	-1.4881	0.83628	0.83659	1.0	15730	0	-1.4881
DOK4	4	0.19011	0.37085	0.956623	7100	1	-0.33091	0.10121	0.20649	0.976983	4092	1	-0.33091
C2CD5	4	0.19012	0.37086	0.956623	7101	3	-1.5416	0.76223	0.76236	1.0	14267	1	-1.5416
SIRPD	4	0.19016	0.37091	0.956623	7102	2	-1.4473	0.77169	0.77179	1.0	14450	0	-1.4473
TNFSF8	4	0.19024	0.37103	0.956623	7103	2	-0.69039	0.49207	0.56537	1.0	10435	1	-0.69039
PXK	4	0.19026	0.37106	0.956623	7104	2	-1.1583	0.54131	0.59398	1.0	10983	1	-1.1583
CNPY4	4	0.19035	0.3712	0.956623	7105	1	0.91029	0.077421	0.17207	0.959019	3462	3	0.91029
CLIC4	4	0.19042	0.37129	0.956623	7106	2	-0.50024	0.26094	0.38857	1.0	7197	2	-0.50024
FAM162A	4	0.19046	0.37136	0.956623	7107	3	-1.5626	0.41966	0.52672	1.0	9721	1	-1.5626
HES4	4	0.19046	0.37136	0.956623	7108	2	1.4783	0.052117	0.12223	0.929102	2545	2	1.4783
NPHS1	4	0.19053	0.37145	0.956623	7109	1	1.8891	0.10695	0.21318	0.982729	4198	2	1.8891
WDR38	4	0.19054	0.37147	0.956623	7110	2	-1.4109	0.43583	0.535	1.0	9874	1	-1.4109
AGGF1	4	0.19062	0.37159	0.956623	7111	3	-1.3744	0.80405	0.80442	1.0	15094	0	-1.3744
TOM1	4	0.19088	0.37194	0.956623	7112	2	-0.89791	0.77796	0.77814	1.0	14561	0	-0.89791
KSR1	4	0.1909	0.37198	0.956623	7113	3	-1.5739	0.45024	0.54258	1.0	10003	1	-1.5739
LPIN3	4	0.19096	0.37206	0.956623	7114	2	-1.1694	0.81844	0.8188	1.0	15368	0	-1.1694
DPYD	4	0.19104	0.37218	0.956623	7115	3	-1.3634	0.76562	0.76568	1.0	14327	0	-1.3634
TBC1D3C	4	0.1911	0.37226	0.956623	7116	3	-1.3654	0.80076	0.80112	1.0	15018	0	-1.3654
SLC16A5	4	0.19117	0.37234	0.956623	7117	1	0.17178	0.82387	0.82424	1.0	15480	0	0.17178
S100A7A	4	0.19117	0.37234	0.956623	7118	1	0.98695	0.21656	0.33843	1.0	6334	2	0.98695
GTSF1L	4	0.19117	0.37234	0.956623	7119	1	0.62254	0.26795	0.39643	1.0	7342	2	0.62254
BAAT	4	0.19117	0.37234	0.956623	7120	2	2.4673	0.031164	0.078941	0.873496	1748	2	2.4673
CRLF2	4	0.19117	0.37234	0.956623	7121	1	0.12859	0.27041	0.39925	1.0	7397	2	0.12859
UQCC3	4	0.19117	0.37234	0.956623	7122	2	0.024876	0.15796	0.27166	1.0	5220	2	0.024876
ZBTB40	4	0.19155	0.37288	0.956623	7123	2	-1.2222	0.83014	0.83046	1.0	15613	0	-1.2222
PIAS4	4	0.19157	0.3729	0.956623	7124	3	-1.606	0.83059	0.83093	1.0	15626	0	-1.606
POFUT1	4	0.19159	0.37293	0.956623	7125	2	-0.18092	0.18083	0.29765	1.0	5651	2	-0.18092
C8orf48	4	0.19178	0.37321	0.956623	7126	2	-0.253	0.72476	0.72741	1.0	13570	1	-0.253
CT47A7	4	0.19185	0.37328	0.956623	7127	3	-1.6106	0.63167	0.65331	1.0	12112	1	-1.6106
CTAGE6	4	0.19195	0.37344	0.956623	7128	2	-0.11792	0.17304	0.28876	1.0	5506	2	-0.11792
HADHB	4	0.19196	0.37346	0.956623	7129	1	0.23569	0.27188	0.40095	1.0	7426	1	0.23569
NINJ1	4	0.19197	0.37347	0.956623	7130	2	0.34932	0.1146	0.22198	0.985766	4352	2	0.34932
SUSD5	4	0.19205	0.37359	0.956623	7131	2	-1.4713	0.86073	0.86109	1.0	16259	0	-1.4713
RHOC	4	0.19219	0.37377	0.956623	7132	3	-1.5498	0.80112	0.8015	1.0	15025	0	-1.5498
SPANXN2	4	0.19223	0.37383	0.956623	7133	2	-0.4411	0.10368	0.20935	0.979664	4136	2	-0.4411
BEST3	4	0.19238	0.37403	0.956623	7134	2	2.3094	0.019977	0.054692	0.840474	1259	2	2.3094
TRNAU1AP	4	0.1926	0.37432	0.956623	7135	2	-0.53675	0.023828	0.063088	0.857428	1421	2	-0.53675
NLRP7	4	0.19266	0.37442	0.956623	7136	2	-1.3529	0.68032	0.68987	1.0	12855	1	-1.3529
AAR2	4	0.19308	0.37502	0.956623	7137	3	-1.4995	0.62123	0.64604	1.0	11985	1	-1.4995
DRICH1	4	0.19321	0.37518	0.956623	7138	3	-0.84787	0.87384	0.87413	1.0	16535	0	-0.84787
DNM3	4	0.19321	0.37518	0.956623	7139	1	1.7572	0.11218	0.21923	0.985766	4294	2	1.7572
HES3	4	0.19321	0.37518	0.956623	7140	2	0.26525	0.15502	0.26831	1.0	5163	2	0.26525
ABCB7	4	0.19321	0.37518	0.956623	7141	3	-0.7414	0.91082	0.91113	1.0	17311	0	-0.7414
CANT1	4	0.19321	0.37518	0.956623	7142	1	0.58203	0.24775	0.3737	1.0	6939	2	0.58203
CACNA1C	4	0.19321	0.37518	0.956623	7143	2	-0.034209	0.3101	0.4442	1.0	8226	2	-0.034209
DAZL	4	0.19321	0.37518	0.956623	7144	1	2.0122	0.08107	0.179	0.959019	3602	2	2.0122
CT83	4	0.19321	0.37518	0.956623	7145	1	-0.038668	0.68312	0.69212	1.0	12894	1	-0.038668
OR2Y1	4	0.19321	0.37518	0.956623	7146	1	0.85533	0.25789	0.3851	1.0	7133	2	0.85533
OR9I1	4	0.19321	0.37518	0.956623	7147	3	-1.2362	0.20576	0.32614	1.0	6122	1	-1.2362
TIMMDC1	4	0.19321	0.37518	0.956623	7148	1	2.3298	0.070335	0.15839	0.957823	3195	2	2.3298
ACTL10	4	0.19334	0.37537	0.956623	7149	2	-1.1426	0.7071	0.71194	1.0	13274	1	-1.1426
SETD4	4	0.19345	0.37551	0.956623	7150	2	-1.2582	0.36556	0.50003	1.0	9263	1	-1.2582
FKRP	4	0.19349	0.37556	0.956623	7151	3	-1.6026	0.92387	0.92418	1.0	17584	0	-1.6026
CHAD	4	0.19375	0.37592	0.956623	7152	2	-1.4406	0.86441	0.86471	1.0	16331	0	-1.4406
TNKS2	4	0.19376	0.37594	0.956623	7153	1	0.55882	0.28387	0.41451	1.0	7666	2	0.55882
ZNF10	4	0.19381	0.37601	0.956623	7154	2	0.66767	0.097954	0.20271	0.97543	4019	2	0.66767
SCP2D1	4	0.1939	0.37614	0.956623	7155	3	-0.96429	0.87193	0.87224	1.0	16496	0	-0.96429
TMX3	4	0.19394	0.37621	0.956623	7156	2	1.0427	0.11507	0.22251	0.985766	4362	2	1.0427
CDV3	4	0.19398	0.37626	0.956623	7157	2	-0.29339	0.14868	0.26115	1.0	5043	2	-0.29339
MZT2B	4	0.19399	0.37628	0.956623	7158	2	-0.70199	0.23319	0.35729	1.0	6667	2	-0.70199
S1PR2	4	0.19401	0.37632	0.956623	7159	2	-1.2117	0.60578	0.63533	1.0	11783	1	-1.2117
FAS	4	0.19411	0.37646	0.956623	7160	2	-0.17806	0.18077	0.29758	1.0	5649	2	-0.17806
WAS	4	0.19416	0.37653	0.956623	7161	1	0.50087	0.10779	0.21417	0.983145	4215	2	0.50087
RAB6B	4	0.19422	0.37661	0.956623	7162	2	-1.0972	0.019	0.05251	0.835264	1216	1	-1.0972
FOLR2	4	0.19424	0.37664	0.956623	7163	2	-0.85882	0.75357	0.75398	1.0	14104	1	-0.85882
BEX4	4	0.19448	0.37698	0.956623	7164	2	-1.0646	0.82825	0.82855	1.0	15575	0	-1.0646
NDE1	4	0.1945	0.37702	0.956623	7165	2	-1.3332	0.33001	0.46675	1.0	8640	1	-1.3332
ZBED2	4	0.19454	0.37707	0.956623	7166	3	-1.6142	0.62602	0.64938	1.0	12041	1	-1.6142
SLC6A2	4	0.19466	0.37725	0.956623	7167	2	-0.89059	0.16536	0.27998	1.0	5356	1	-0.89059
C1QTNF8	4	0.19468	0.37727	0.956623	7168	2	0.16097	0.12803	0.23735	0.995035	4614	2	0.16097
PMCH	4	0.19474	0.37734	0.956623	7169	2	-1.3997	0.84089	0.84124	1.0	15827	0	-1.3997
CD2BP2	4	0.19484	0.37748	0.956623	7170	2	0.96953	0.1173	0.22505	0.985766	4415	2	0.96953
NPBWR2	4	0.19484	0.37748	0.956623	7171	2	-0.34822	0.69864	0.70494	1.0	13129	1	-0.34822
MRPS18A	4	0.19484	0.37748	0.956623	7172	1	2.6382	0.01894	0.052358	0.835145	1213	3	2.6382
TMEM229B	4	0.19484	0.37748	0.956623	7173	1	-0.17631	0.47144	0.55408	1.0	10216	1	-0.17631
SYNRG	4	0.19484	0.37748	0.956623	7174	1	0.38284	0.24337	0.36869	1.0	6861	2	0.38284
FAM25G	4	0.19484	0.37748	0.956623	7175	2	0.04055	0.17774	0.29409	1.0	5592	2	0.04055
DNAJB14	4	0.19484	0.37748	0.956623	7176	2	0.58693	0.16668	0.2815	1.0	5379	2	0.58693
HSD11B1L	4	0.19484	0.37748	0.956623	7177	2	-0.55762	0.71205	0.71616	1.0	13357	1	-0.55762
FOXE1	4	0.19484	0.37748	0.956623	7178	1	4.9882	0.0043578	0.015245	0.666551	442	3	4.9882
REPS2	4	0.19484	0.37748	0.956623	7179	2	-1.1631	0.55858	0.60463	1.0	11198	1	-1.1631
ADPRM	4	0.1949	0.37756	0.956623	7180	2	-1.393	0.25135	0.37781	1.0	7006	1	-1.393
ZNF536	4	0.19494	0.37762	0.956623	7181	2	-0.92736	0.21234	0.33361	1.0	6249	1	-0.92736
BCAM	4	0.19505	0.37777	0.956623	7182	3	-1.3575	0.51582	0.57897	1.0	10703	1	-1.3575
CTPS1	4	0.19507	0.3778	0.956623	7183	2	-0.18073	0.19419	0.31295	1.0	5901	2	-0.18073
MGST3	4	0.19509	0.37783	0.956623	7184	2	-0.87984	0.79233	0.79262	1.0	14844	0	-0.87984
CELF6	4	0.19523	0.37803	0.956623	7185	2	0.3898	0.11314	0.22031	0.985766	4317	2	0.3898
FLT4	4	0.19528	0.3781	0.956623	7186	2	-0.97827	0.55763	0.60404	1.0	11186	1	-0.97827
PSG9	4	0.19528	0.3781	0.956623	7187	2	0.67964	0.086037	0.18841	0.963129	3787	2	0.67964
LHX2	4	0.19548	0.37837	0.956623	7188	2	-0.68342	0.34967	0.48888	1.0	9051	2	-0.68342
LIMK2	4	0.19556	0.37848	0.956623	7189	2	-0.49053	0.52449	0.58406	1.0	10808	1	-0.49053
C11orf94	4	0.19557	0.3785	0.956623	7190	2	-1.3567	0.89819	0.89841	1.0	17040	0	-1.3567
DCAKD	4	0.19561	0.37855	0.956623	7191	2	-1.3526	0.84231	0.84265	1.0	15859	0	-1.3526
NSUN2	4	0.19565	0.37861	0.956623	7192	3	-1.5506	0.84828	0.84864	1.0	15989	0	-1.5506
ZNF256	4	0.19574	0.37873	0.956623	7193	2	-1.2233	0.84614	0.84646	1.0	15947	0	-1.2233
PIGA	4	0.1958	0.37883	0.956623	7194	2	-1.372	0.8781	0.87839	1.0	16620	0	-1.372
CLIC2	4	0.19584	0.37889	0.956623	7195	3	-1.549	0.51242	0.57702	1.0	10666	1	-1.549
DNAJB12	4	0.19591	0.379	0.956623	7196	2	-0.97447	0.15129	0.26405	1.0	5090	1	-0.97447
BTRC	4	0.19591	0.379	0.956623	7197	1	-0.093209	0.49347	0.56615	1.0	10444	1	-0.093209
IGFLR1	4	0.19591	0.379	0.956623	7198	1	-0.46179	0.79266	0.79296	1.0	14855	0	-0.46179
PDRG1	4	0.19591	0.379	0.956623	7199	2	-0.52771	0.26545	0.39368	1.0	7290	1	-0.52771
ST8SIA2	4	0.19591	0.379	0.956623	7200	1	0.88703	0.16222	0.27647	1.0	5298	2	0.88703
NCDN	4	0.19591	0.379	0.956623	7201	3	-0.9236	0.1209	0.22919	0.987619	4491	1	-0.9236
TMEM117	4	0.196	0.3791	0.956623	7202	2	1.0752	0.063523	0.14491	0.945258	2966	2	1.0752
CYB561	4	0.19618	0.37933	0.956623	7203	1	3.4803	0.028989	0.074295	0.868168	1655	3	3.4803
ZNF680	4	0.19624	0.37943	0.956623	7204	3	-0.61162	0.37759	0.5058	1.0	9364	1	-0.61162
ADGRE2	4	0.19645	0.37972	0.956623	7205	2	-1.0121	0.62113	0.64596	1.0	11982	1	-1.0121
GRB7	4	0.19651	0.37981	0.956623	7206	3	-1.4723	0.67115	0.68267	1.0	12726	1	-1.4723
RWDD4	4	0.19653	0.37984	0.956623	7207	2	-1.4503	0.8199	0.82026	1.0	15401	0	-1.4503
TAAR6	4	0.1967	0.38008	0.956623	7208	2	-0.73309	0.69357	0.70066	1.0	13049	1	-0.73309
PSMB9	4	0.19675	0.38014	0.956623	7209	2	1.8408	0.063258	0.14437	0.943831	2958	2	1.8408
ANKK1	4	0.19677	0.38017	0.956623	7210	2	-0.4592	0.24466	0.37017	1.0	6884	2	-0.4592
FHL2	4	0.19679	0.38019	0.956623	7211	3	-1.483	0.69746	0.70393	1.0	13103	1	-1.483
ATP2A1	4	0.19679	0.38019	0.956623	7212	1	3.4067	0.017082	0.048249	0.826553	1130	3	3.4067
PCNT	4	0.19681	0.38023	0.956623	7213	2	1.74	0.035645	0.088361	0.889189	1923	2	1.74
KCNK4	4	0.19701	0.38051	0.956623	7214	1	0.8684	0.21113	0.33226	1.0	6232	2	0.8684
FAM107B	4	0.19722	0.38082	0.956623	7215	2	-1.1684	0.11787	0.22571	0.985766	4431	1	-1.1684
LMTK2	4	0.19723	0.38084	0.956623	7216	1	1.3683	0.064312	0.14648	0.949588	2985	3	1.3683
ZNF717	4	0.19728	0.3809	0.956623	7217	2	-1.29	0.82929	0.82958	1.0	15593	0	-1.29
KLRD1	4	0.19732	0.38095	0.956623	7218	2	-0.15671	0.34821	0.48725	1.0	9025	2	-0.15671
ADH6	4	0.19738	0.38104	0.956623	7219	2	-1.1659	0.83254	0.83287	1.0	15664	0	-1.1659
ANKRD36B	4	0.19744	0.38112	0.956623	7220	2	-0.74716	0.34421	0.48268	1.0	8937	2	-0.74716
ARL14EPL	4	0.19762	0.38136	0.956623	7221	2	-1.288	0.70203	0.70771	1.0	13187	1	-1.288
SPATA20	4	0.19765	0.38139	0.956623	7222	2	0.15727	0.11778	0.22559	0.985766	4428	1	0.15727
SPATS2L	4	0.19765	0.38139	0.956623	7223	2	-1.0147	0.78949	0.78975	1.0	14786	0	-1.0147
STXBP6	4	0.19765	0.38139	0.956623	7224	1	1.8843	0.11558	0.22309	0.985766	4371	2	1.8843
ANPEP	4	0.19765	0.38139	0.956623	7225	1	1.0208	0.13814	0.24899	0.999979	4817	2	1.0208
FBXO47	4	0.19765	0.38139	0.956623	7226	1	1.8629	0.068706	0.15524	0.95485	3144	2	1.8629
PPP1R12B	4	0.19765	0.38139	0.956623	7227	3	-0.90187	0.89747	0.89768	1.0	17023	0	-0.90187
POLR3E	4	0.19767	0.38142	0.956623	7228	3	-1.3542	0.38492	0.50938	1.0	9420	1	-1.3542
FYTTD1	4	0.19777	0.38157	0.956623	7229	3	-1.4729	0.51251	0.57707	1.0	10667	1	-1.4729
FGD4	4	0.19783	0.38164	0.956623	7230	2	-0.72512	0.3405	0.47849	1.0	8850	2	-0.72512
MED14	4	0.19797	0.38185	0.956623	7231	1	3.1573	0.042335	0.10227	0.91473	2159	3	3.1573
EFHB	4	0.19802	0.38192	0.956623	7232	1	3.1014	0.014414	0.042256	0.811749	1008	3	3.1014
ARHGEF33	4	0.19806	0.38198	0.956623	7233	2	0.13282	0.21547	0.33723	1.0	6307	2	0.13282
