id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Prickle3	3	0.47704	0.52463	0.877023	12681	2	-2.5128	0.68774	0.72719	1.0	13197	0	0
Igfl3	4	0.47709	0.55481	0.886255	12682	2	-1.4175	0.74842	0.78313	1.0	14352	0	0
Cops4	4	0.47709	0.55481	0.886255	12683	2	-3.1499	0.11037	0.18262	0.962199	3826	2	3.3865
Tpr	3	0.47716	0.52513	0.877597	12684	2	-1.8949	0.77272	0.81628	1.0	14868	0	0
Uba1y	3	0.47744	0.52513	0.877597	12685	2	-0.21252	0.84389	0.88787	1.0	16233	0	0
Zcwpw1	4	0.47759	0.55481	0.886255	12686	2	-2.8985	0.67912	0.71293	1.0	13037	1	1.868
Pms2	3	0.47779	0.52513	0.877597	12687	1	-3.7154	0.63342	0.66317	1.0	12273	0	0
Cnbp	4	0.47786	0.55481	0.886255	12688	2	-2.9961	0.90576	0.93557	1.0	17436	0	0
Gkn3	4	0.47797	0.55481	0.886255	12689	2	-2.8346	0.42681	0.50829	1.0	9276	1	2.8946
Ush1c	4	0.47804	0.55481	0.886255	12690	2	-3.1752	0.27008	0.41332	1.0	7457	1	4.2622
Grin2c	4	0.47804	0.55481	0.886255	12691	2	-2.7722	0.48467	0.54132	1.0	9998	1	2.9574
Tas1r3	4	0.47804	0.55481	0.886255	12692	1	-5.5011	0.32958	0.45859	1.0	8182	1	3.1341
Metap1d	4	0.47804	0.55481	0.886255	12693	1	-5.5011	0.491	0.5443	1.0	10087	1	2.9555
Nhs	4	0.47804	0.55481	0.886255	12694	1	-5.5011	0.088141	0.154	0.920867	3286	2	3.6947
Tnnc2	4	0.47804	0.55481	0.886255	12695	1	-5.5011	0.11659	0.18833	0.962602	3975	2	3.1161
Dnajc13	4	0.47804	0.55481	0.886255	12696	1	-5.5011	0.55716	0.59699	1.0	11034	1	2.7426
Olfr1173	4	0.47804	0.55481	0.886255	12697	2	-3.0796	0.66496	0.69639	1.0	12777	1	1.9633
Meikin	4	0.47804	0.55481	0.886255	12698	2	-3.1159	0.10197	0.17059	0.951228	3627	1	6.3877
Epb4.1l1	4	0.47804	0.55481	0.886255	12699	2	-2.9174	0.81777	0.85523	1.0	15708	0	0
Morn2	4	0.47804	0.55481	0.886255	12700	1	-5.5011	0.47014	0.52936	1.0	9811	1	2.8309
C1qb	4	0.47821	0.55481	0.886255	12701	2	-2.1064	0.13414	0.21653	1.0	4362	2	3.01
Epb4.1l3	4	0.47854	0.55481	0.886255	12702	2	-3.2679	0.071512	0.14229	0.920867	2862	2	3.4117
Saa1	4	0.47864	0.55481	0.886255	12703	2	-0.90569	0.056727	0.12944	0.920867	2523	1	6.4968
9430020K01Rik	4	0.47874	0.55481	0.886255	12704	2	-3.2339	0.51619	0.5682	1.0	10457	1	2.2913
Pdha2	4	0.47889	0.55481	0.886255	12705	2	-1.2234	0.45287	0.51881	1.0	9586	1	2.7652
Akr1c19	3	0.47904	0.52615	0.878883	12706	2	-2.3982	0.69699	0.74111	1.0	13358	0	0
Zfpm1	4	0.47914	0.55481	0.886255	12707	2	-2.8951	0.83972	0.87438	1.0	16150	0	0
Rhox4b	4	0.47916	0.55481	0.886255	12708	2	-1.1034	0.58961	0.61954	1.0	11518	1	1.9283
Hook1	4	0.47921	0.55481	0.886255	12709	2	-1.8847	0.10657	0.17617	0.958688	3734	1	4.383
1810065E05Rik	4	0.47928	0.55481	0.886255	12710	2	-2.1046	0.76277	0.79596	1.0	14651	0	0
Cetn1	4	0.47949	0.55481	0.886255	12711	2	-0.96113	0.21628	0.33574	1.0	6220	2	2.1973
Hs1bp3	4	0.47953	0.55481	0.886255	12712	2	-2.3937	0.19916	0.315	1.0	5836	2	2.6423
Ssxb1	4	0.47961	0.55519	0.886255	12713	2	-2.8096	0.015426	0.043133	0.88656	854	2	3.8014
Ltbp1	4	0.47961	0.55519	0.886255	12714	2	-1.803	0.37679	0.48279	1.0	8688	1	3.4519
St6galnac6	4	0.47976	0.55557	0.886255	12715	2	-2.5402	0.78021	0.81628	1.0	14993	0	0
Emc6	3	0.47988	0.52718	0.879375	12716	2	-2.4858	0.07387	0.11637	0.920867	2918	1	4.5887
Mcm8	3	0.47998	0.52819	0.880292	12717	2	-2.5353	0.19659	0.291	1.0	5784	1	3.9287
Rps27rt	3	0.47998	0.52819	0.880292	12718	1	-4.9889	0.12764	0.19899	0.982605	4200	1	3.3518
Plag1	3	0.47998	0.52819	0.880292	12719	1	-4.9889	0.69687	0.73988	1.0	13356	0	0
Siva1	3	0.47998	0.52819	0.880292	12720	1	-4.9889	0.00066079	0.00079142	0.29802	71	2	6.3854
Olfr322	4	0.47999	0.55557	0.886255	12721	2	-2.8377	0.84814	0.886	1.0	16311	0	0
Krt13	4	0.48017	0.55557	0.886255	12722	2	-1.1719	0.5591	0.59699	1.0	11060	1	2.5146
Ccsap	4	0.48027	0.55557	0.886255	12723	2	-1.902	0.86089	0.89538	1.0	16560	0	0
Lef1	4	0.48067	0.55557	0.886255	12724	2	-1.4965	0.85776	0.8939	1.0	16497	0	0
Omt2b	4	0.48069	0.55557	0.886255	12725	2	-2.0631	0.86681	0.8999	1.0	16654	0	0
Vmn1r159	3	0.4808	0.5292	0.881259	12726	2	-1.3053	0.41622	0.45467	1.0	9140	1	2.8005
Itm2a	3	0.48098	0.5292	0.881259	12727	2	-0.11931	0.84807	0.8941	1.0	16306	0	0
Cecr2	4	0.4812	0.55627	0.886255	12728	2	-1.3771	0.82336	0.85907	1.0	15823	0	0
Olfr1333	4	0.48152	0.55627	0.886255	12729	2	-3.1681	0.018638	0.046796	0.88656	999	2	3.8941
Coro7	4	0.48172	0.55627	0.886255	12730	2	-2.3896	0.3687	0.47984	1.0	8604	1	3.6136
Gdf15	4	0.48184	0.55627	0.886255	12731	2	-2.895	0.27139	0.4188	1.0	7492	2	2.2115
Hrh2	3	0.48189	0.53019	0.881259	12732	2	-0.81984	0.81548	0.85594	1.0	15660	0	0
Serpina3n	4	0.48202	0.55627	0.886255	12733	2	-3.3424	0.73107	0.76299	1.0	13990	0	0
Ang5	4	0.48202	0.55627	0.886255	12734	2	-2.1395	0.37653	0.48279	1.0	8686	1	3.3648
Oas1h	4	0.48211	0.55627	0.886255	12735	2	-1.5337	0.78573	0.82078	1.0	15104	0	0
Col9a2	4	0.48226	0.55627	0.886255	12736	2	-3.1479	0.54484	0.58637	1.0	10861	1	1.9975
4933406M09Rik	4	0.48226	0.55627	0.886255	12737	1	-5.4813	0.18235	0.29187	1.0	5467	2	2.7468
Atp6ap1	4	0.48226	0.55627	0.886255	12738	2	-2.7486	0.16762	0.2582	1.0	5153	1	5.0146
Timm17b	4	0.48226	0.55627	0.886255	12739	1	-5.4813	0.62544	0.65571	1.0	12137	1	2.2437
Sapcd2	4	0.48226	0.55627	0.886255	12740	1	-5.4813	0.27575	0.4273	1.0	7600	2	1.843
Exph5	4	0.48226	0.55627	0.886255	12741	2	-3.2222	0.82929	0.8655	1.0	15950	0	0
Tor4a	4	0.48226	0.55627	0.886255	12742	1	-5.4813	0.0026137	0.009693	0.716024	229	2	6.3872
Vtcn1	4	0.48226	0.55627	0.886255	12743	1	-5.4813	0.10031	0.1674	0.947231	3589	2	3.3011
Postn	4	0.48226	0.55627	0.886255	12744	1	-5.4813	0.74774	0.78313	1.0	14335	0	0
Tgfb1i1	4	0.48226	0.55627	0.886255	12745	2	-2.7661	0.19963	0.315	1.0	5846	1	3.9339
Hbb-y	4	0.48226	0.55627	0.886255	12746	1	-5.4813	0.78008	0.81628	1.0	14991	0	0
Katnal1	4	0.48226	0.55627	0.886255	12747	1	-5.4813	0.26365	0.40604	1.0	7311	1	4.4405
Treml2	4	0.48226	0.55627	0.886255	12748	1	-5.4813	0.0075697	0.018167	0.716024	507	3	4.4162
Cartpt	4	0.48226	0.55627	0.886255	12749	2	-2.9714	0.69625	0.73398	1.0	13341	1	1.6595
Elovl4	4	0.48226	0.55627	0.886255	12750	1	-1.9628	0.82231	0.85907	1.0	15800	0	0
Gpr150	4	0.48226	0.55627	0.886255	12751	1	-5.4813	0.25035	0.37591	1.0	6987	1	4.2744
Kpna1	4	0.48226	0.55627	0.886255	12752	1	-2.6733	0.39942	0.49176	1.0	8944	1	2.7944
Stk19	4	0.48226	0.55627	0.886255	12753	1	-5.4813	0.0385	0.088835	0.920867	1793	2	4.7478
Cdhr2	4	0.48226	0.55627	0.886255	12754	2	-2.9461	0.56887	0.60607	1.0	11212	1	2.6472
Prss29	4	0.48226	0.55627	0.886255	12755	2	-3.1883	0.31871	0.4496	1.0	8075	1	3.1859
Mnx1	4	0.48226	0.55627	0.886255	12756	1	-5.4813	0.027626	0.06222	0.904148	1370	2	4.223
Olfr597	4	0.48226	0.55627	0.886255	12757	1	-5.4813	0.29567	0.43619	1.0	7833	1	3.4708
4931409K22Rik	4	0.48226	0.55627	0.886255	12758	1	-5.4813	0.13686	0.21837	1.0	4429	2	3.2534
Xrcc2	3	0.48229	0.53019	0.881259	12759	2	-0.38075	0.78213	0.82315	1.0	15030	0	0
Gak	2	0.4824	0.43681	0.837313	12760	1	-3.7336	0.35999	0.37595	1.0	8519	1	2.3677
Nuf2	2	0.4824	0.43681	0.837313	12761	1	-3.7336	0.63172	0.682	1.0	12242	0	0
Cenpo	2	0.4824	0.43681	0.837313	12762	1	-3.7336	0.68902	0.74222	1.0	13220	0	0
Gemin2	2	0.4824	0.43681	0.837313	12763	1	-3.7336	0.017799	0.027727	0.88656	965	1	6.5442
Rnf40	2	0.4824	0.43681	0.837313	12764	1	-3.7336	0.59775	0.64525	1.0	11684	0	0
Isy1	2	0.4824	0.43681	0.837313	12765	1	-3.7336	0.67385	0.72422	1.0	12938	0	0
Rbx1	2	0.4824	0.43681	0.837313	12766	1	-3.7336	0.015707	0.023441	0.866337	873	1	6.7439
Pcif1	3	0.48243	0.53019	0.881259	12767	2	-0.59372	0.2126	0.30664	1.0	6142	1	4.2867
Plch1	4	0.48246	0.55627	0.886255	12768	2	-1.2247	0.73968	0.77258	1.0	14176	0	0
Ces2b	4	0.4825	0.55627	0.886255	12769	2	-1.724	0.44305	0.51285	1.0	9464	1	3.1508
Pgm2	3	0.48255	0.53019	0.881259	12770	2	-1.6831	0.66901	0.71137	1.0	12848	0	0
Clec4b1	4	0.48258	0.55627	0.886255	12771	2	-1.7143	0.30519	0.44362	1.0	7939	1	3.5988
Zfp791	4	0.48278	0.55627	0.886255	12772	2	-3.3167	0.55355	0.59398	1.0	10981	1	2.5754
Scube2	4	0.48321	0.55627	0.886255	12773	2	-2.8425	0.24336	0.37175	1.0	6836	2	2.0919
Calml3	4	0.48321	0.55627	0.886255	12774	2	-1.4115	0.24154	0.37004	1.0	6799	2	2.3016
Anpep	4	0.48381	0.55627	0.886255	12775	2	-1.6068	0.23619	0.36086	1.0	6678	2	2.7629
Lgr5	3	0.48392	0.53019	0.881259	12776	2	-0.65804	0.28858	0.3602	1.0	7750	1	3.675
Fgb	4	0.48402	0.55627	0.886255	12777	2	-3.1581	0.61521	0.64496	1.0	11966	1	1.9804
Crim1	4	0.48427	0.55627	0.886255	12778	2	-2.3515	0.14804	0.23271	1.0	4690	1	4.7341
Gtf3c6	3	0.4843	0.53168	0.881259	12779	1	-4.9607	0.27287	0.35544	1.0	7529	1	3.1212
Vmn1r119	3	0.4843	0.53168	0.881259	12780	1	-4.9607	0.089374	0.13737	0.920867	3314	2	2.9268
Mrpl55	3	0.4843	0.53168	0.881259	12781	1	-4.9607	0.10666	0.16628	0.947231	3743	1	3.7448
Espl1	3	0.4843	0.53168	0.881259	12782	1	-4.9607	0.007549	0.022227	0.836489	502	2	4.5353
Atp13a5	4	0.48442	0.55627	0.886255	12783	2	-2.1477	0.55811	0.59699	1.0	11049	1	2.7497
Atoh7	4	0.48446	0.55627	0.886255	12784	2	-2.8333	0.68029	0.71592	1.0	13057	1	2.0208
Olfr1183	4	0.48446	0.55627	0.886255	12785	2	-2.9429	0.38034	0.4843	1.0	8735	1	3.232
Atraid	4	0.48449	0.55627	0.886255	12786	2	-1.1599	0.090385	0.15474	0.920867	3339	2	2.8357
Trpc1	4	0.4845	0.55627	0.886255	12787	2	-2.2321	0.69641	0.73398	1.0	13346	1	1.6825
Gprc5b	4	0.48466	0.55627	0.886255	12788	2	-1.7514	0.85332	0.89005	1.0	16420	0	0
Ppapdc2	4	0.48502	0.55627	0.886255	12789	2	-2.0213	0.14415	0.22865	1.0	4604	1	5.5869
Gzmk	4	0.48516	0.55627	0.886255	12790	2	-1.0179	0.056778	0.12944	0.920867	2527	1	6.347
D130040H23Rik	4	0.48524	0.55627	0.886255	12791	2	-3.0914	0.46989	0.52936	1.0	9805	1	2.8778
Rgs4	4	0.48548	0.55627	0.886255	12792	2	-1.8639	0.070909	0.13908	0.920867	2853	1	6.145
Ctps	3	0.48553	0.53319	0.881259	12793	2	-1.9424	0.041414	0.074231	0.904148	1909	1	5.8353
Fam222a	4	0.48558	0.55627	0.886255	12794	2	-1.8478	0.71695	0.74875	1.0	13724	0	0
Actl9	4	0.48596	0.55698	0.886545	12795	2	-2.5302	0.070805	0.13908	0.920867	2851	2	3.8793
Vmn1r214	4	0.48596	0.55698	0.886545	12796	2	-1.2318	0.24663	0.37175	1.0	6907	2	2.5212
Pllp	3	0.48599	0.53319	0.881259	12797	2	-0.49311	0.78963	0.83175	1.0	15183	0	0
Gabre	4	0.48601	0.55698	0.886545	12798	2	-1.0709	0.18014	0.28475	1.0	5410	2	2.5441
Mapk8ip3	3	0.48604	0.53319	0.881259	12799	2	-2.1949	0.80172	0.84546	1.0	15409	0	0
Apoc1	4	0.48606	0.55698	0.886545	12800	2	-2.3921	0.14662	0.22961	1.0	4656	2	2.7648
Klk1b3	4	0.48609	0.55698	0.886545	12801	2	-1.7074	0.50599	0.55926	1.0	10320	1	2.4361
Gm16381	1	0.48633	0.42584	0.835322	12802	1	-0.18859	0.51367	0.57416	1.0	10421	0	0
Olfr1265	4	0.48637	0.55772	0.886545	12803	2	-2.0185	0.83655	0.8718	1.0	16080	0	0
Slc31a2	4	0.48647	0.55772	0.886545	12804	2	-1.6908	0.71017	0.73999	1.0	13593	0	0
Ppil2	3	0.48663	0.5362	0.881538	12805	2	-1.8323	0.33897	0.38861	1.0	8284	1	2.6657
Ing1	4	0.48681	0.55847	0.886545	12806	2	-3.0061	0.57472	0.61212	1.0	11296	1	2.2335
Rundc3b	4	0.48686	0.55847	0.886545	12807	1	-5.4613	0.54863	0.58785	1.0	10918	1	2.5777
Dusp10	4	0.48686	0.55847	0.886545	12808	2	-2.9368	0.068227	0.13518	0.920867	2797	1	5.9693
Fbxo31	4	0.48686	0.55847	0.886545	12809	2	-3.1135	0.066897	0.13451	0.920867	2771	2	4.1791
Pla2g2c	4	0.48686	0.55847	0.886545	12810	1	-5.4613	0.034422	0.076533	0.920867	1634	2	4.4557
Tll2	4	0.48686	0.55847	0.886545	12811	1	-5.4613	0.76736	0.80093	1.0	14760	0	0
Hnrnpr	4	0.48686	0.55847	0.886545	12812	2	-2.861	0.073142	0.14229	0.920867	2893	2	3.3928
Mkrn3	4	0.48686	0.55847	0.886545	12813	1	-5.4613	0.10755	0.17863	0.960593	3762	2	3.6885
Secisbp2	4	0.48686	0.55847	0.886545	12814	2	-2.8737	0.66617	0.69639	1.0	12799	1	1.9004
1700092M07Rik	4	0.48686	0.55847	0.886545	12815	1	-5.4613	0.52989	0.58024	1.0	10655	1	2.099
Spryd7	4	0.48686	0.55847	0.886545	12816	2	-2.7716	0.42957	0.50982	1.0	9302	1	3.2842
Ftcd	4	0.48686	0.55847	0.886545	12817	2	-1.9671	0.85939	0.89538	1.0	16533	0	0
Slc25a13	4	0.48686	0.55847	0.886545	12818	1	-5.4613	0.70971	0.73999	1.0	13582	0	0
Maf	4	0.48686	0.55847	0.886545	12819	1	-5.4613	0.27008	0.41332	1.0	7458	2	2.4462
Uck2	4	0.48686	0.55847	0.886545	12820	2	-3.9345	0.56166	0.60003	1.0	11107	1	2.4922
Wt1	4	0.48686	0.55847	0.886545	12821	1	-5.4613	0.1921	0.30675	1.0	5686	1	4.0654
Ugt2b35	4	0.48686	0.55847	0.886545	12822	1	-5.4613	0.52027	0.57269	1.0	10516	1	2.2381
Odf3l2	4	0.48686	0.55847	0.886545	12823	2	-3.0346	0.49158	0.5443	1.0	10095	1	2.6196
Caly	4	0.48686	0.55847	0.886545	12824	1	-5.4613	0.045673	0.10607	0.920867	2067	3	2.1697
Rtkn	4	0.48686	0.55847	0.886545	12825	2	-3.0722	0.27768	0.42862	1.0	7641	1	4.0356
Il1f5	4	0.48686	0.55847	0.886545	12826	1	-5.4613	0.00074617	0.0016177	0.387232	78	2	7.2935
Pou2f2	4	0.48686	0.55847	0.886545	12827	1	-5.4613	0.0047043	0.015202	0.716024	377	3	3.6004
Abhd13	4	0.48686	0.55847	0.886545	12828	1	-5.4613	0.19857	0.315	1.0	5822	2	2.5732
Ndufb7	4	0.48686	0.55847	0.886545	12829	1	-2.709	0.76436	0.7972	1.0	14691	0	0
Kcnmb2	4	0.48686	0.55847	0.886545	12830	2	-2.8932	0.88113	0.91499	1.0	16946	0	0
Ubxn10	4	0.48686	0.55847	0.886545	12831	2	-2.7375	0.53311	0.58176	1.0	10698	1	2.6368
Cops7a	4	0.48686	0.55847	0.886545	12832	2	-2.893	0.63809	0.66771	1.0	12352	1	1.7827
Ccr8	4	0.48691	0.55847	0.886545	12833	2	-1.8713	0.095251	0.15702	0.921431	3456	2	3.8756
Fsd1l	4	0.48699	0.55847	0.886545	12834	2	-0.96172	0.35712	0.47374	1.0	8487	1	3.4283
Zkscan16	4	0.48706	0.55847	0.886545	12835	2	-2.7772	0.84705	0.886	1.0	16285	0	0
Fam26d	4	0.48715	0.55847	0.886545	12836	2	-1.1332	0.030773	0.069602	0.904148	1487	2	4.9199
Capn5	4	0.48742	0.55847	0.886545	12837	2	-1.683	0.072815	0.14229	0.920867	2888	2	3.2343
Vmn2r34	3	0.48762	0.53717	0.881538	12838	2	-1.3354	0.63416	0.66613	1.0	12291	0	0
Uqcrc2	3	0.48762	0.53717	0.881538	12839	2	-2.9123	0.099771	0.15444	0.920867	3571	1	5.4491
Dlgap5	3	0.48762	0.53717	0.881538	12840	2	-1.1118	0.73626	0.78146	1.0	14102	0	0
Psme4	4	0.48785	0.55847	0.886545	12841	2	-1.0957	0.51206	0.56672	1.0	10399	1	2.4415
B3galnt2	4	0.48814	0.55847	0.886545	12842	2	-1.8005	0.81454	0.85328	1.0	15645	0	0
Lgalsl	4	0.48822	0.55847	0.886545	12843	2	-2.2918	0.70508	0.737	1.0	13485	0	0
Cd5	4	0.48832	0.55922	0.887121	12844	2	-1.622	0.25345	0.38382	1.0	7065	1	4.4977
Cetn3	4	0.48838	0.55922	0.887121	12845	2	-0.82502	0.83807	0.87354	1.0	16121	0	0
Atl1	4	0.48873	0.55998	0.887689	12846	2	-1.1406	0.52048	0.57269	1.0	10519	1	2.32
Rasl11b	4	0.48884	0.55998	0.887689	12847	2	-2.8584	0.57514	0.61212	1.0	11304	1	2.2501
Sass6	3	0.4889	0.53717	0.881538	12848	2	-1.5593	0.11728	0.18312	0.962199	3991	1	4.6397
Cyp11b1	4	0.48891	0.55998	0.887689	12849	2	-2.6112	0.25225	0.37841	1.0	7034	1	4.2967
Ptgr1	3	0.48898	0.53817	0.881538	12850	1	-4.9319	0.068799	0.10329	0.920867	2814	2	4.1593
Ppp1r12a	3	0.48898	0.53817	0.881538	12851	1	-4.9319	0.046662	0.07919	0.920867	2113	1	5.602
Pgs1	2	0.48905	0.43912	0.838101	12852	1	-3.6653	0.048533	0.072472	0.904148	2187	1	4.6512
Psmd3	2	0.48905	0.43912	0.838101	12853	1	-3.6653	0.45409	0.48765	1.0	9608	0	-0.69164
Cenpm	2	0.48905	0.43912	0.838101	12854	1	-3.6653	0.056798	0.093404	0.920867	2529	1	4.3074
Polrmt	2	0.48905	0.43912	0.838101	12855	1	-3.6653	0.45409	0.48765	1.0	9597	0	-0.69164
Pop5	2	0.48905	0.43912	0.838101	12856	1	-3.6653	0.40125	0.42297	1.0	8968	1	1.6544
Mrps16	2	0.48905	0.43912	0.838101	12857	1	-3.6653	0.71364	0.77537	1.0	13660	0	0
Zfp704	4	0.48917	0.55998	0.887689	12858	2	-2.4335	0.2059	0.3235	1.0	5976	2	2.4829
Vmn1r90	4	0.48929	0.55998	0.887689	12859	2	-1.6746	0.058834	0.13068	0.920867	2578	2	3.0342
Mup3	4	0.48948	0.55998	0.887689	12860	2	-1.2674	0.88934	0.92136	1.0	17097	0	0
Coq2	4	0.49005	0.55998	0.887689	12861	2	-1.2075	0.68427	0.72344	1.0	13129	1	1.9184
Zfp748	4	0.49014	0.55998	0.887689	12862	2	-1.05	0.25171	0.37718	1.0	7022	2	2.3619
Dao	4	0.49051	0.56069	0.887973	12863	2	-2.5527	0.49492	0.54877	1.0	10142	1	2.7453
Prdm2	4	0.49058	0.56069	0.887973	12864	2	-2.6032	0.18976	0.30675	1.0	5625	2	2.3083
Dapk1	3	0.49084	0.54116	0.881538	12865	2	-0.8537	0.21294	0.30664	1.0	6147	1	4.0801
Cdca4	4	0.49087	0.56069	0.887973	12866	2	-2.1415	0.64524	0.67823	1.0	12443	1	2.0572
Dnajc1	4	0.49121	0.56069	0.887973	12867	2	-2.6393	0.84051	0.87696	1.0	16163	0	0
Syt7	4	0.49165	0.56144	0.887973	12868	2	-3.2347	0.57638	0.61361	1.0	11324	1	2.6219
Pogz	4	0.49165	0.56144	0.887973	12869	1	-5.4411	0.019194	0.047181	0.88656	1024	2	4.5235
B4galt5	4	0.49165	0.56144	0.887973	12870	2	-2.8436	0.57853	0.61508	1.0	11358	1	2.0287
Tas2r124	4	0.49165	0.56144	0.887973	12871	2	-3.1469	0.75758	0.7896	1.0	14550	0	0
Ccdc114	4	0.49165	0.56144	0.887973	12872	2	-2.0624	0.90538	0.93557	1.0	17428	0	0
2410016O06Rik	4	0.49165	0.56144	0.887973	12873	1	-5.4411	0.03567	0.079312	0.920867	1683	1	6.5276
Ddx11	4	0.49165	0.56144	0.887973	12874	2	-3.2637	0.17689	0.27574	1.0	5346	2	3.6615
Kcnj15	4	0.49165	0.56144	0.887973	12875	2	-2.8375	0.64676	0.67973	1.0	12470	1	2.2208
Amigo3	4	0.49165	0.56144	0.887973	12876	2	-3.1293	0.71751	0.74875	1.0	13736	0	0
Dhrs7c	4	0.49165	0.56144	0.887973	12877	2	-2.888	0.32115	0.45409	1.0	8098	1	3.9259
Rnf149	4	0.49165	0.56144	0.887973	12878	2	-3.616	0.63546	0.66318	1.0	12315	1	2.186
Rnf19a	4	0.49165	0.56144	0.887973	12879	2	-2.7409	0.25229	0.37841	1.0	7036	1	4.2851
Sirpb1b	4	0.49165	0.56144	0.887973	12880	2	-3.2734	0.056202	0.12944	0.920867	2503	2	3.9704
BC089597	4	0.49165	0.56144	0.887973	12881	1	-2.6674	0.66778	0.69639	1.0	12828	1	2.1624
Olfr1378	4	0.49165	0.56144	0.887973	12882	2	-3.0335	0.41684	0.50079	1.0	9149	1	3.4008
Arl5b	4	0.49165	0.56144	0.887973	12883	1	-5.4411	0.20166	0.31713	1.0	5891	1	4.8779
Gm13119	4	0.49165	0.56144	0.887973	12884	1	-5.4411	0.010895	0.032989	0.88656	647	3	3.996
Dlgap2	4	0.49165	0.56144	0.887973	12885	1	-5.4411	0.12813	0.20968	1.0	4217	2	2.761
Hspa9	1	0.49175	0.43055	0.836867	12886	1	-1.791	0.50825	0.56945	1.0	10348	0	0
Rps15	1	0.49175	0.43055	0.836867	12887	1	-1.791	0.50825	0.56945	1.0	10349	0	0
Aldh1l1	4	0.49175	0.56144	0.887973	12888	2	-2.0443	0.75433	0.78701	1.0	14482	0	0
Pced1b	4	0.49177	0.56144	0.887973	12889	2	-1.0774	0.016802	0.044794	0.88656	913	2	4.6419
Atp12a	4	0.49184	0.56144	0.887973	12890	2	-1.6607	0.66635	0.69639	1.0	12801	1	1.7329
Olfr948	4	0.49196	0.56219	0.888204	12891	2	-2.6566	0.40206	0.49176	1.0	8975	1	3.2731
Gabrg1	4	0.49206	0.56219	0.888204	12892	2	-1.3717	0.19798	0.315	1.0	5811	2	3.0874
Spock3	4	0.49221	0.56219	0.888204	12893	2	-3.1966	0.50278	0.55477	1.0	10263	1	2.8781
Nptxr	4	0.49221	0.56219	0.888204	12894	2	-2.9077	0.051654	0.12143	0.920867	2301	2	3.52
Cgrrf1	4	0.49229	0.56219	0.888204	12895	2	-1.2317	0.10561	0.1754	0.958688	3714	2	3.1465
Ing3	3	0.49244	0.54218	0.881538	12896	2	-0.417	0.73328	0.77585	1.0	14038	0	0
Usp32	4	0.49251	0.56219	0.888204	12897	2	-3.0205	0.14206	0.22432	1.0	4552	1	5.1135
Slc12a9	4	0.49256	0.56219	0.888204	12898	2	-2.9984	0.076858	0.14614	0.920867	2995	1	6.6413
Mtrf1	4	0.49265	0.56219	0.888204	12899	2	-1.7074	0.28038	0.42862	1.0	7664	1	3.7472
Smpd5	3	0.49292	0.54218	0.881538	12900	1	-4.9026	0.017579	0.044759	0.88656	958	2	4.349
Csnk1g2	3	0.49292	0.54218	0.881538	12901	1	-4.9026	0.11879	0.18749	0.962602	4027	1	5.3167
Thbs1	4	0.49307	0.56219	0.888204	12902	2	-3.1205	0.054778	0.12717	0.920867	2439	2	3.2931
Ccpg1os	4	0.49315	0.56219	0.888204	12903	2	-2.5208	0.61573	0.64496	1.0	11977	1	2.0713
Cct7	1	0.49333	0.43159	0.837313	12904	1	-0.0010545	0.50667	0.56841	1.0	10327	0	0
Gsg1	4	0.49336	0.56219	0.888204	12905	2	-0.72377	0.25313	0.38256	1.0	7058	1	3.9287
Nox4	4	0.49356	0.56219	0.888204	12906	2	-2.1859	0.68253	0.71892	1.0	13095	1	1.5934
Uimc1	4	0.49366	0.56219	0.888204	12907	2	-0.98975	0.72147	0.75456	1.0	13805	0	0
1700101E01Rik	4	0.49381	0.56219	0.888204	12908	2	-1.296	0.59988	0.63449	1.0	11712	1	2.1671
Egln1	3	0.49389	0.54312	0.881538	12909	2	-2.0561	0.050285	0.080238	0.920867	2254	1	5.4695
Slc16a14	4	0.49417	0.56414	0.889708	12910	1	-4.1641	0.048933	0.11283	0.920867	2205	1	7.8176
4930544G11Rik	4	0.49424	0.56414	0.889708	12911	2	-1.3728	0.66248	0.69486	1.0	12734	1	1.8592
Stxbp2	4	0.49439	0.56414	0.889708	12912	2	-2.8532	0.59236	0.62403	1.0	11559	1	2.1856
Sgol1	3	0.49497	0.54362	0.881538	12913	2	-1.6498	0.29036	0.3602	1.0	7771	1	2.9465
Ash2l	3	0.49497	0.54362	0.881538	12914	2	-2.6537	0.62942	0.66013	1.0	12208	0	0
Gm20604	3	0.49497	0.54362	0.881538	12915	2	-1.5907	0.078581	0.12335	0.920867	3038	1	4.4549
Kctd16	3	0.49497	0.54362	0.881538	12916	2	-1.2979	0.56071	0.58989	1.0	11089	1	1.5415
Msto1	3	0.49497	0.54362	0.881538	12917	2	-3.0935	0.054054	0.086852	0.920867	2401	1	5.6391
Cdh16	4	0.49543	0.56452	0.889708	12918	2	-2.3103	0.83987	0.87438	1.0	16152	0	0
Gtpbp1	4	0.49543	0.56452	0.889708	12919	2	-3.8933	0.91302	0.9426	1.0	17612	0	0
Gna11	4	0.49543	0.56452	0.889708	12920	2	-2.3751	0.88403	0.91697	1.0	17013	0	0
Vmn1r216	4	0.49543	0.56452	0.889708	12921	2	-2.6523	0.58371	0.61803	1.0	11428	1	1.9426
